zip,city,county_name,state_id,state_name,,lat,lng
54637,Hustler,Juneau,WI,Wisconsin,,43.87874,-90.27076
54638,Kendall,Monroe,WI,Wisconsin,,43.79088,-90.3875
54639,La Farge,Vernon,WI,Wisconsin,,43.60566,-90.62021
54642,Melrose,Jackson,WI,Wisconsin,,44.14978,-91.05303
54643,Millston,Jackson,WI,Wisconsin,,44.18758,-90.63432
54644,Mindoro,La Crosse,WI,Wisconsin,,44.03089,-91.04326
54645,Mount Sterling,Crawford,WI,Wisconsin,,43.32084,-90.92901
54646,Necedah,Juneau,WI,Wisconsin,,44.08807,-90.0912
54648,Norwalk,Monroe,WI,Wisconsin,,43.83544,-90.63553
54650,Onalaska,La Crosse,WI,Wisconsin,,43.9099,-91.22424
54651,Ontario,Vernon,WI,Wisconsin,,43.72368,-90.57004
54652,Readstown,Vernon,WI,Wisconsin,,43.46133,-90.76825
54653,Rockland,La Crosse,WI,Wisconsin,,43.82586,-90.9129
54654,Seneca,Crawford,WI,Wisconsin,,43.26853,-90.95419
54655,Soldiers Grove,Crawford,WI,Wisconsin,,43.37877,-90.76423
54656,Sparta,Monroe,WI,Wisconsin,,44.00291,-90.79601
54657,Steuben,Crawford,WI,Wisconsin,,43.19447,-90.90678
54658,Stoddard,Vernon,WI,Wisconsin,,43.67768,-91.19248
54659,Taylor,Jackson,WI,Wisconsin,,44.29704,-91.10065
54660,Tomah,Monroe,WI,Wisconsin,,43.98525,-90.50496
54661,Trempealeau,Trempealeau,WI,Wisconsin,,44.05943,-91.47133
54664,Viola,Richland,WI,Wisconsin,,43.49912,-90.64076
54665,Viroqua,Vernon,WI,Wisconsin,,43.5319,-90.92134
54666,Warrens,Monroe,WI,Wisconsin,,44.16201,-90.4399
54667,Westby,Vernon,WI,Wisconsin,,43.66703,-90.86166
54669,West Salem,La Crosse,WI,Wisconsin,,43.91171,-91.09046
54670,Wilton,Monroe,WI,Wisconsin,,43.83802,-90.48273
54701,Eau Claire,Eau Claire,WI,Wisconsin,,44.7432,-91.50899
54703,Eau Claire,Eau Claire,WI,Wisconsin,,44.83311,-91.5185
54720,Altoona,Eau Claire,WI,Wisconsin,,44.80511,-91.43646
54721,Arkansaw,Pepin,WI,Wisconsin,,44.6304,-92.07098
54722,Augusta,Eau Claire,WI,Wisconsin,,44.71702,-91.09874
54723,Bay City,Pierce,WI,Wisconsin,,44.61063,-92.42893
54724,Bloomer,Chippewa,WI,Wisconsin,,45.10793,-91.48458
54725,Boyceville,Dunn,WI,Wisconsin,,45.07103,-92.01062
54726,Boyd,Chippewa,WI,Wisconsin,,44.94151,-91.01975
54727,Cadott,Chippewa,WI,Wisconsin,,44.95827,-91.15873
54728,Chetek,Barron,WI,Wisconsin,,45.30778,-91.6417
54729,Chippewa Falls,Chippewa,WI,Wisconsin,,44.94533,-91.39342
54730,Colfax,Dunn,WI,Wisconsin,,45.01836,-91.72143
54731,Conrath,Rusk,WI,Wisconsin,,45.34656,-91.08304
54732,Cornell,Chippewa,WI,Wisconsin,,45.14571,-91.16543
54733,Dallas,Barron,WI,Wisconsin,,45.28331,-91.85641
54734,Downing,Dunn,WI,Wisconsin,,45.09045,-92.11358
54736,Durand,Pepin,WI,Wisconsin,,44.60345,-91.90455
54737,Eau Galle,Dunn,WI,Wisconsin,,44.71593,-91.98298
54738,Eleva,Eau Claire,WI,Wisconsin,,44.59478,-91.47892
54739,Elk Mound,Dunn,WI,Wisconsin,,44.86177,-91.70097
54740,Elmwood,Pierce,WI,Wisconsin,,44.74427,-92.15853
54741,Fairchild,Eau Claire,WI,Wisconsin,,44.61237,-90.98121
54742,Fall Creek,Eau Claire,WI,Wisconsin,,44.76319,-91.2722
54745,Holcombe,Chippewa,WI,Wisconsin,,45.24875,-91.13494
54746,Humbird,Clark,WI,Wisconsin,,44.54543,-90.87217
54747,Independence,Trempealeau,WI,Wisconsin,,44.39438,-91.5035
54748,Jim Falls,Chippewa,WI,Wisconsin,,45.07919,-91.26586
54749,Knapp,Dunn,WI,Wisconsin,,44.94862,-92.09785
54750,Maiden Rock,Pierce,WI,Wisconsin,,44.62052,-92.29513
54751,Menomonie,Dunn,WI,Wisconsin,,44.84971,-91.92994
54754,Merrillan,Jackson,WI,Wisconsin,,44.42913,-90.77527
54755,Mondovi,Buffalo,WI,Wisconsin,,44.57513,-91.67971
54756,Nelson,Buffalo,WI,Wisconsin,,44.46153,-91.94552
54757,New Auburn,Chippewa,WI,Wisconsin,,45.23085,-91.52498
54758,Osseo,Trempealeau,WI,Wisconsin,,44.54546,-91.2173
54759,Pepin,Pepin,WI,Wisconsin,,44.48936,-92.1232
54760,Pigeon Falls,Trempealeau,WI,Wisconsin,,44.42412,-91.20626
54761,Plum City,Pierce,WI,Wisconsin,,44.62667,-92.17908
54762,Prairie Farm,Barron,WI,Wisconsin,,45.25107,-91.98967
54763,Ridgeland,Dunn,WI,Wisconsin,,45.179,-91.87683
54766,Sheldon,Taylor,WI,Wisconsin,,45.33667,-90.86566
54767,Spring Valley,Pierce,WI,Wisconsin,,44.82645,-92.25513
54768,Stanley,Chippewa,WI,Wisconsin,,44.96312,-90.92761
54769,Stockholm,Pepin,WI,Wisconsin,,44.50897,-92.23304
54770,Strum,Trempealeau,WI,Wisconsin,,44.55121,-91.37259
54771,Thorp,Clark,WI,Wisconsin,,44.92356,-90.80579
54772,Wheeler,Dunn,WI,Wisconsin,,45.09668,-91.87303
54773,Whitehall,Trempealeau,WI,Wisconsin,,44.39301,-91.3002
54801,Spooner,Washburn,WI,Wisconsin,,45.86711,-91.92266
54805,Almena,Barron,WI,Wisconsin,,45.41465,-92.02311
54806,Ashland,Ashland,WI,Wisconsin,,46.54784,-90.85061
54810,Balsam Lake,Polk,WI,Wisconsin,,45.46126,-92.38403
54812,Barron,Barron,WI,Wisconsin,,45.39911,-91.88103
54813,Barronett,Burnett,WI,Wisconsin,,45.65477,-92.03071
54814,Bayfield,Bayfield,WI,Wisconsin,,46.85672,-90.91876
54817,Birchwood,Washburn,WI,Wisconsin,,45.67056,-91.53942
54819,Bruce,Rusk,WI,Wisconsin,,45.47636,-91.30307
54820,Brule,Douglas,WI,Wisconsin,,46.56024,-91.55475
54821,Cable,Bayfield,WI,Wisconsin,,46.22428,-91.16508
54822,Cameron,Barron,WI,Wisconsin,,45.3944,-91.69995
54824,Centuria,Polk,WI,Wisconsin,,45.4753,-92.54017
54826,Comstock,Polk,WI,Wisconsin,,45.49971,-92.16422
54827,Cornucopia,Bayfield,WI,Wisconsin,,46.80215,-91.10069
54828,Couderay,Sawyer,WI,Wisconsin,,45.84201,-91.2934
54829,Cumberland,Barron,WI,Wisconsin,,45.5592,-92.06603
54830,Danbury,Burnett,WI,Wisconsin,,46.10571,-92.22305
54832,Drummond,Bayfield,WI,Wisconsin,,46.32661,-91.33073
54835,Exeland,Sawyer,WI,Wisconsin,,45.67974,-91.2522
54836,Foxboro,Douglas,WI,Wisconsin,,46.43238,-92.19225
54837,Frederic,Polk,WI,Wisconsin,,45.6746,-92.35754
54838,Gordon,Douglas,WI,Wisconsin,,46.24836,-91.79179
54839,Grand View,Bayfield,WI,Wisconsin,,46.35683,-91.14689
54840,Grantsburg,Burnett,WI,Wisconsin,,45.7556,-92.68928
54841,Haugen,Barron,WI,Wisconsin,,45.60776,-91.77887
54842,Hawthorne,Douglas,WI,Wisconsin,,46.49891,-91.86234
54843,Hayward,Sawyer,WI,Wisconsin,,46.0251,-91.29494
54844,Herbster,Bayfield,WI,Wisconsin,,46.78649,-91.21441
54845,Hertel,Burnett,WI,Wisconsin,,45.80724,-92.13786
54846,High Bridge,Ashland,WI,Wisconsin,,46.37737,-90.72481
54847,Iron River,Bayfield,WI,Wisconsin,,46.57047,-91.40055
54848,Ladysmith,Rusk,WI,Wisconsin,,45.51546,-91.10284
54849,Lake Nebagamon,Douglas,WI,Wisconsin,,46.47881,-91.71642
54850,La Pointe,Ashland,WI,Wisconsin,,46.92255,-90.62389
54853,Luck,Polk,WI,Wisconsin,,45.57106,-92.45211
54854,Maple,Douglas,WI,Wisconsin,,46.64127,-91.66864
54855,Marengo,Ashland,WI,Wisconsin,,46.37492,-90.84397
54856,Mason,Bayfield,WI,Wisconsin,,46.43401,-91.10279
54857,Mikana,Barron,WI,Wisconsin,,45.59347,-91.59927
54858,Milltown,Polk,WI,Wisconsin,,45.51824,-92.46031
54859,Minong,Washburn,WI,Wisconsin,,46.12121,-91.82337
54861,Odanah,Ashland,WI,Wisconsin,,46.59896,-90.64345
54862,Ojibwa,Sawyer,WI,Wisconsin,,45.80385,-91.12132
54864,Poplar,Douglas,WI,Wisconsin,,46.60431,-91.79443
54865,Port Wing,Bayfield,WI,Wisconsin,,46.74787,-91.37517
54867,Radisson,Sawyer,WI,Wisconsin,,45.78195,-91.21521
54868,Rice Lake,Barron,WI,Wisconsin,,45.52723,-91.70977
54870,Sarona,Washburn,WI,Wisconsin,,45.71205,-91.76967
54871,Shell Lake,Washburn,WI,Wisconsin,,45.7412,-92.01503
54872,Siren,Burnett,WI,Wisconsin,,45.76965,-92.39622
54873,Solon Springs,Douglas,WI,Wisconsin,,46.3448,-91.69292
54874,South Range,Douglas,WI,Wisconsin,,46.56911,-91.94304
54875,Springbrook,Washburn,WI,Wisconsin,,45.97405,-91.6948
54876,Stone Lake,Sawyer,WI,Wisconsin,,45.82811,-91.51439
54880,Superior,Douglas,WI,Wisconsin,,46.59342,-92.12701
54888,Trego,Washburn,WI,Wisconsin,,45.98046,-91.88803
54889,Turtle Lake,Polk,WI,Wisconsin,,45.41374,-92.17112
54891,Washburn,Bayfield,WI,Wisconsin,,46.69727,-90.9688
54893,Webster,Burnett,WI,Wisconsin,,45.87094,-92.30837
54895,Weyerhaeuser,Rusk,WI,Wisconsin,,45.44233,-91.44605
54896,Winter,Sawyer,WI,Wisconsin,,45.81178,-90.87888
54901,Oshkosh,Winnebago,WI,Wisconsin,,44.06265,-88.53335
54902,Oshkosh,Winnebago,WI,Wisconsin,,43.94934,-88.53969
54904,Oshkosh,Winnebago,WI,Wisconsin,,44.02346,-88.62592
54909,Almond,Portage,WI,Wisconsin,,44.28575,-89.35343
54911,Appleton,Outagamie,WI,Wisconsin,,44.28174,-88.38086
54913,Appleton,Outagamie,WI,Wisconsin,,44.34145,-88.40136
54914,Appleton,Outagamie,WI,Wisconsin,,44.26353,-88.48239
54915,Appleton,Calumet,WI,Wisconsin,,44.24279,-88.35928
54921,Bancroft,Portage,WI,Wisconsin,,44.30155,-89.57341
54922,Bear Creek,Outagamie,WI,Wisconsin,,44.54281,-88.74529
54923,Berlin,Waushara,WI,Wisconsin,,43.99456,-88.96883
54926,Big Falls,Waupaca,WI,Wisconsin,,44.61553,-89.01823
54927,Butte Des Morts,Winnebago,WI,Wisconsin,,44.10192,-88.6548
54928,Caroline,Shawano,WI,Wisconsin,,44.73894,-88.88546
54929,Clintonville,Waupaca,WI,Wisconsin,,44.63704,-88.7372
54930,Coloma,Waushara,WI,Wisconsin,,44.02884,-89.56383
54931,Dale,Outagamie,WI,Wisconsin,,44.2703,-88.66835
54932,Eldorado,Fond du Lac,WI,Wisconsin,,43.83143,-88.61861
54933,Embarrass,Waupaca,WI,Wisconsin,,44.66535,-88.70966
54935,Fond Du Lac,Fond du Lac,WI,Wisconsin,,43.77542,-88.43396
54937,Fond Du Lac,Fond du Lac,WI,Wisconsin,,43.75959,-88.43335
54940,Fremont,Winnebago,WI,Wisconsin,,44.22696,-88.84446
54941,Green Lake,Green Lake,WI,Wisconsin,,43.85067,-88.99103
54942,Greenville,Outagamie,WI,Wisconsin,,44.29904,-88.54265
54943,Hancock,Waushara,WI,Wisconsin,,44.12377,-89.58199
54944,Hortonville,Outagamie,WI,Wisconsin,,44.32409,-88.6274
54945,Iola,Waupaca,WI,Wisconsin,,44.57604,-89.13739
54946,King,Waupaca,WI,Wisconsin,,44.33704,-89.14503
54947,Larsen,Winnebago,WI,Wisconsin,,44.20003,-88.68995
54948,Leopolis,Shawano,WI,Wisconsin,,44.7774,-88.88823
54949,Manawa,Waupaca,WI,Wisconsin,,44.48561,-88.91416
54950,Marion,Waupaca,WI,Wisconsin,,44.65408,-88.90614
54952,Menasha,Calumet,WI,Wisconsin,,44.20086,-88.33719
54956,Neenah,Winnebago,WI,Wisconsin,,44.18444,-88.52778
54960,Neshkoro,Marquette,WI,Wisconsin,,43.94569,-89.22386
54961,New London,Waupaca,WI,Wisconsin,,44.41173,-88.7628
54962,Ogdensburg,Waupaca,WI,Wisconsin,,44.48059,-89.02486
54963,Omro,Winnebago,WI,Wisconsin,,44.04524,-88.76661
54964,Pickett,Winnebago,WI,Wisconsin,,43.9178,-88.71836
54965,Pine River,Waushara,WI,Wisconsin,,44.16429,-89.0324
54966,Plainfield,Waushara,WI,Wisconsin,,44.21276,-89.50579
54967,Poy Sippi,Waushara,WI,Wisconsin,,44.12954,-88.98487
54968,Princeton,Green Lake,WI,Wisconsin,,43.84872,-89.13255
54970,Redgranite,Waushara,WI,Wisconsin,,44.07091,-89.09352
54971,Ripon,Fond du Lac,WI,Wisconsin,,43.85546,-88.83109
54974,Rosendale,Fond du Lac,WI,Wisconsin,,43.7801,-88.65997
54977,Scandinavia,Waupaca,WI,Wisconsin,,44.45696,-89.16471
54978,Tilleda,Shawano,WI,Wisconsin,,44.79423,-88.91405
54979,Van Dyne,Fond du Lac,WI,Wisconsin,,43.8688,-88.53875
54980,Waukau,Winnebago,WI,Wisconsin,,43.98625,-88.76906
54981,Waupaca,Waupaca,WI,Wisconsin,,44.32733,-89.12558
54982,Wautoma,Waushara,WI,Wisconsin,,44.07007,-89.29223
54983,Weyauwega,Waupaca,WI,Wisconsin,,44.31651,-88.93614
54984,Wild Rose,Waushara,WI,Wisconsin,,44.18728,-89.21967
54985,Winnebago,Winnebago,WI,Wisconsin,,44.07562,-88.51953
54986,Winneconne,Winnebago,WI,Wisconsin,,44.11981,-88.75127
55001,Afton,Washington,MN,Minnesota,,44.90138,-92.81969
55003,Bayport,Washington,MN,Minnesota,,45.01183,-92.77883
55005,Bethel,Anoka,MN,Minnesota,,45.39281,-93.21725
55006,Braham,Kanabec,MN,Minnesota,,45.74002,-93.20504
55007,Brook Park,Kanabec,MN,Minnesota,,45.97511,-93.12223
55008,Cambridge,Isanti,MN,Minnesota,,45.57149,-93.26734
55009,Cannon Falls,Goodhue,MN,Minnesota,,44.48378,-92.86686
55011,Cedar,Anoka,MN,Minnesota,,45.34108,-93.2521
55012,Center City,Chisago,MN,Minnesota,,45.44166,-92.78952
55013,Chisago City,Chisago,MN,Minnesota,,45.35558,-92.89469
55014,Circle Pines,Anoka,MN,Minnesota,,45.16802,-93.12431
55016,Cottage Grove,Washington,MN,Minnesota,,44.8172,-92.93373
55017,Dalbo,Isanti,MN,Minnesota,,45.67291,-93.4314
55018,Dennison,Goodhue,MN,Minnesota,,44.41832,-92.98822
55019,Dundas,Rice,MN,Minnesota,,44.41318,-93.25016
55020,Elko New Market,Scott,MN,Minnesota,,44.57707,-93.37387
55021,Faribault,Rice,MN,Minnesota,,44.2973,-93.27414
55024,Farmington,Dakota,MN,Minnesota,,44.62738,-93.13605
55025,Forest Lake,Anoka,MN,Minnesota,,45.26391,-93.0212
55026,Frontenac,Goodhue,MN,Minnesota,,44.52179,-92.3369
55027,Goodhue,Goodhue,MN,Minnesota,,44.40868,-92.62058
55029,Grandy,Isanti,MN,Minnesota,,45.63573,-93.20098
55030,Grasston,Pine,MN,Minnesota,,45.83911,-93.11493
55031,Hampton,Dakota,MN,Minnesota,,44.60772,-92.96647
55032,Harris,Chisago,MN,Minnesota,,45.58851,-92.99279
55033,Hastings,Dakota,MN,Minnesota,,44.71139,-92.8585
55036,Henriette,Pine,MN,Minnesota,,45.87114,-93.11999
55037,Hinckley,Pine,MN,Minnesota,,46.01071,-92.78934
55038,Hugo,Washington,MN,Minnesota,,45.169,-92.98059
55040,Isanti,Isanti,MN,Minnesota,,45.4678,-93.27951
55041,Lake City,Wabasha,MN,Minnesota,,44.39544,-92.31923
55042,Lake Elmo,Washington,MN,Minnesota,,44.99253,-92.898
55043,Lakeland,Washington,MN,Minnesota,,44.94064,-92.76902
55044,Lakeville,Dakota,MN,Minnesota,,44.64156,-93.27858
55045,Lindstrom,Chisago,MN,Minnesota,,45.39777,-92.83074
55046,Lonsdale,Rice,MN,Minnesota,,44.44629,-93.4162
55047,Marine On Saint Croix,Washington,MN,Minnesota,,45.20553,-92.82137
55049,Medford,Steele,MN,Minnesota,,44.17628,-93.24101
55051,Mora,Kanabec,MN,Minnesota,,45.93818,-93.33201
55052,Morristown,Rice,MN,Minnesota,,44.23369,-93.4398
55053,Nerstrand,Rice,MN,Minnesota,,44.34957,-93.06579
55054,Elko New Market,Scott,MN,Minnesota,,44.57148,-93.35087
55055,Newport,Washington,MN,Minnesota,,44.87437,-92.99746
55056,North Branch,Chisago,MN,Minnesota,,45.50915,-92.9543
55057,Northfield,Rice,MN,Minnesota,,44.47281,-93.17939
55060,Owatonna,Steele,MN,Minnesota,,44.05966,-93.22639
55063,Pine City,Pine,MN,Minnesota,,45.83263,-92.90584
55065,Randolph,Dakota,MN,Minnesota,,44.54662,-93.01835
55066,Red Wing,Goodhue,MN,Minnesota,,44.51581,-92.5441
55068,Rosemount,Dakota,MN,Minnesota,,44.73555,-93.06876
55069,Rush City,Chisago,MN,Minnesota,,45.6928,-92.96768
55070,Saint Francis,Anoka,MN,Minnesota,,45.41413,-93.3849
55071,Saint Paul Park,Washington,MN,Minnesota,,44.82257,-92.99677
55072,Sandstone,Pine,MN,Minnesota,,46.15118,-92.59274
55073,Scandia,Washington,MN,Minnesota,,45.27363,-92.82783
55074,Shafer,Chisago,MN,Minnesota,,45.38351,-92.73292
55075,South Saint Paul,Dakota,MN,Minnesota,,44.88794,-93.0411
55076,Inver Grove Heights,Dakota,MN,Minnesota,,44.83318,-93.0334
55077,Inver Grove Heights,Dakota,MN,Minnesota,,44.81989,-93.07574
55079,Stacy,Chisago,MN,Minnesota,,45.41385,-93.03117
55080,Stanchfield,Isanti,MN,Minnesota,,45.66322,-93.21881
55082,Stillwater,Washington,MN,Minnesota,,45.07446,-92.84006
55084,Taylors Falls,Chisago,MN,Minnesota,,45.46029,-92.70747
55085,Vermillion,Dakota,MN,Minnesota,,44.6731,-92.96432
55087,Warsaw,Rice,MN,Minnesota,,44.23894,-93.40614
55088,Webster,Rice,MN,Minnesota,,44.52945,-93.38479
55089,Welch,Goodhue,MN,Minnesota,,44.59296,-92.70223
55090,Willernie,Washington,MN,Minnesota,,45.05382,-92.9573
55092,Wyoming,Anoka,MN,Minnesota,,45.33647,-93.07214
55101,Saint Paul,Ramsey,MN,Minnesota,,44.95111,-93.08739
55102,Saint Paul,Ramsey,MN,Minnesota,,44.93216,-93.12149
55103,Saint Paul,Ramsey,MN,Minnesota,,44.96399,-93.12418
55104,Saint Paul,Ramsey,MN,Minnesota,,44.95423,-93.16283
55105,Saint Paul,Ramsey,MN,Minnesota,,44.93465,-93.16689
55106,Saint Paul,Ramsey,MN,Minnesota,,44.95743,-93.04679
55107,Saint Paul,Ramsey,MN,Minnesota,,44.93105,-93.07945
55108,Saint Paul,Ramsey,MN,Minnesota,,44.98095,-93.1749
55109,Saint Paul,Ramsey,MN,Minnesota,,45.0144,-93.02616
55110,Saint Paul,Ramsey,MN,Minnesota,,45.08961,-93.00418
55111,Saint Paul,Hennepin,MN,Minnesota,,44.885,-93.19518
55112,Saint Paul,Ramsey,MN,Minnesota,,45.07443,-93.19169
55113,Saint Paul,Ramsey,MN,Minnesota,,45.01295,-93.15512
55114,Saint Paul,Ramsey,MN,Minnesota,,44.9662,-93.19407
55115,Saint Paul,Washington,MN,Minnesota,,45.06675,-92.95087
55116,Saint Paul,Ramsey,MN,Minnesota,,44.91001,-93.17033
55117,Saint Paul,Ramsey,MN,Minnesota,,44.99918,-93.09713
55118,Saint Paul,Dakota,MN,Minnesota,,44.8968,-93.10365
55119,Saint Paul,Ramsey,MN,Minnesota,,44.93972,-93.0066
55120,Saint Paul,Dakota,MN,Minnesota,,44.87259,-93.14881
55121,Saint Paul,Dakota,MN,Minnesota,,44.84591,-93.15932
55122,Saint Paul,Dakota,MN,Minnesota,,44.80326,-93.1962
55123,Saint Paul,Dakota,MN,Minnesota,,44.8043,-93.13699
55124,Saint Paul,Dakota,MN,Minnesota,,44.74566,-93.20042
55125,Saint Paul,Washington,MN,Minnesota,,44.91998,-92.94388
55126,Saint Paul,Ramsey,MN,Minnesota,,45.08614,-93.13581
55127,Saint Paul,Ramsey,MN,Minnesota,,45.08394,-93.08243
55128,Saint Paul,Washington,MN,Minnesota,,44.98812,-92.96405
55129,Saint Paul,Washington,MN,Minnesota,,44.89422,-92.90638
55130,Saint Paul,Ramsey,MN,Minnesota,,44.97315,-93.08241
55150,Mendota,Dakota,MN,Minnesota,,44.88717,-93.16157
55155,Saint Paul,Ramsey,MN,Minnesota,,44.95419,-93.09756
55301,Albertville,Wright,MN,Minnesota,,45.24448,-93.66219
55302,Annandale,Wright,MN,Minnesota,,45.24464,-94.11638
55303,Anoka,Anoka,MN,Minnesota,,45.28872,-93.42333
55304,Andover,Anoka,MN,Minnesota,,45.25583,-93.26455
55305,Hopkins,Hennepin,MN,Minnesota,,44.95477,-93.43229
55306,Burnsville,Dakota,MN,Minnesota,,44.73071,-93.29195
55307,Arlington,Sibley,MN,Minnesota,,44.59871,-94.10475
55308,Becker,Sherburne,MN,Minnesota,,45.42944,-93.83561
55309,Big Lake,Sherburne,MN,Minnesota,,45.37758,-93.74107
55310,Bird Island,Renville,MN,Minnesota,,44.75599,-94.87624
55311,Maple Grove,Hennepin,MN,Minnesota,,45.1052,-93.49495
55312,Brownton,McLeod,MN,Minnesota,,44.70853,-94.34489
55313,Buffalo,Wright,MN,Minnesota,,45.17382,-93.84859
55314,Buffalo Lake,Renville,MN,Minnesota,,44.77214,-94.6
55315,Carver,Carver,MN,Minnesota,,44.71731,-93.68347
55316,Champlin,Hennepin,MN,Minnesota,,45.17021,-93.39032
55317,Chanhassen,Carver,MN,Minnesota,,44.85711,-93.55096
55318,Chaska,Carver,MN,Minnesota,,44.81169,-93.63703
55319,Clear Lake,Sherburne,MN,Minnesota,,45.47181,-93.94359
55320,Clearwater,Stearns,MN,Minnesota,,45.39613,-94.08366
55321,Cokato,Wright,MN,Minnesota,,45.08406,-94.193
55322,Cologne,Carver,MN,Minnesota,,44.77006,-93.7861
55324,Darwin,Meeker,MN,Minnesota,,45.05676,-94.42554
55325,Dassel,Meeker,MN,Minnesota,,45.08432,-94.32031
55327,Dayton,Hennepin,MN,Minnesota,,45.19922,-93.4753
55328,Delano,Wright,MN,Minnesota,,45.03246,-93.80981
55329,Eden Valley,Meeker,MN,Minnesota,,45.30798,-94.57039
55330,Elk River,Sherburne,MN,Minnesota,,45.33359,-93.5679
55331,Excelsior,Hennepin,MN,Minnesota,,44.90124,-93.60832
55332,Fairfax,Renville,MN,Minnesota,,44.51852,-94.70761
55333,Franklin,Renville,MN,Minnesota,,44.55987,-94.86593
55334,Gaylord,Sibley,MN,Minnesota,,44.53578,-94.20772
55335,Gibbon,Sibley,MN,Minnesota,,44.52969,-94.54621
55336,Glencoe,McLeod,MN,Minnesota,,44.76627,-94.17803
55337,Burnsville,Dakota,MN,Minnesota,,44.77673,-93.27491
55338,Green Isle,Sibley,MN,Minnesota,,44.66996,-93.99688
55339,Hamburg,Carver,MN,Minnesota,,44.7289,-93.95905
55340,Hamel,Hennepin,MN,Minnesota,,45.07761,-93.57508
55341,Hanover,Wright,MN,Minnesota,,45.15917,-93.65913
55342,Hector,Renville,MN,Minnesota,,44.74152,-94.72982
55343,Hopkins,Hennepin,MN,Minnesota,,44.91433,-93.41568
55344,Eden Prairie,Hennepin,MN,Minnesota,,44.86452,-93.43037
55345,Minnetonka,Hennepin,MN,Minnesota,,44.91526,-93.4838
55346,Eden Prairie,Hennepin,MN,Minnesota,,44.87882,-93.48157
55347,Eden Prairie,Hennepin,MN,Minnesota,,44.82931,-93.46638
55349,Howard Lake,Wright,MN,Minnesota,,45.06238,-94.07438
55350,Hutchinson,McLeod,MN,Minnesota,,44.89743,-94.39195
55352,Jordan,Scott,MN,Minnesota,,44.65505,-93.5862
55353,Kimball,Stearns,MN,Minnesota,,45.32034,-94.31607
55354,Lester Prairie,McLeod,MN,Minnesota,,44.88466,-94.0701
55355,Litchfield,Meeker,MN,Minnesota,,45.09709,-94.54017
55356,Long Lake,Hennepin,MN,Minnesota,,44.99565,-93.58628
55357,Loretto,Hennepin,MN,Minnesota,,45.09906,-93.65913
55358,Maple Lake,Wright,MN,Minnesota,,45.24637,-94.00049
55359,Maple Plain,Hennepin,MN,Minnesota,,45.00464,-93.70112
55360,Mayer,Carver,MN,Minnesota,,44.91331,-93.92065
55362,Monticello,Wright,MN,Minnesota,,45.30099,-93.83563
55363,Montrose,Wright,MN,Minnesota,,45.04385,-93.91352
55364,Mound,Hennepin,MN,Minnesota,,44.93974,-93.67486
55366,New Auburn,Sibley,MN,Minnesota,,44.67233,-94.2346
55367,New Germany,Carver,MN,Minnesota,,44.89142,-93.97499
55368,Norwood Young America,Carver,MN,Minnesota,,44.7458,-93.89679
55369,Osseo,Hennepin,MN,Minnesota,,45.12834,-93.44837
55370,Plato,McLeod,MN,Minnesota,,44.78077,-94.03892
55371,Princeton,Mille Lacs,MN,Minnesota,,45.57677,-93.59581
55372,Prior Lake,Scott,MN,Minnesota,,44.67791,-93.41237
55373,Rockford,Hennepin,MN,Minnesota,,45.08779,-93.72282
55374,Rogers,Hennepin,MN,Minnesota,,45.17715,-93.58035
55375,Saint Bonifacius,Hennepin,MN,Minnesota,,44.89475,-93.73129
55376,Saint Michael,Wright,MN,Minnesota,,45.21161,-93.68508
55378,Savage,Scott,MN,Minnesota,,44.75685,-93.36209
55379,Shakopee,Scott,MN,Minnesota,,44.75492,-93.51713
55381,Silver Lake,McLeod,MN,Minnesota,,44.92763,-94.18623
55382,South Haven,Stearns,MN,Minnesota,,45.30521,-94.20438
55384,Spring Park,Hennepin,MN,Minnesota,,44.9364,-93.63201
55385,Stewart,McLeod,MN,Minnesota,,44.73732,-94.49281
55386,Victoria,Carver,MN,Minnesota,,44.85686,-93.66435
55387,Waconia,Carver,MN,Minnesota,,44.85643,-93.77903
55388,Watertown,Carver,MN,Minnesota,,44.95,-93.84729
55389,Watkins,Meeker,MN,Minnesota,,45.2998,-94.43748
55390,Waverly,Wright,MN,Minnesota,,45.06812,-93.97912
55391,Wayzata,Hennepin,MN,Minnesota,,44.96009,-93.54225
55395,Winsted,McLeod,MN,Minnesota,,44.9572,-94.06085
55396,Winthrop,Sibley,MN,Minnesota,,44.54473,-94.36755
55397,Young America,Carver,MN,Minnesota,,44.81712,-93.93452
55398,Zimmerman,Sherburne,MN,Minnesota,,45.45787,-93.5903
55401,Minneapolis,Hennepin,MN,Minnesota,,44.98526,-93.26984
55402,Minneapolis,Hennepin,MN,Minnesota,,44.97608,-93.27119
55403,Minneapolis,Hennepin,MN,Minnesota,,44.97023,-93.28588
55404,Minneapolis,Hennepin,MN,Minnesota,,44.9619,-93.26145
55405,Minneapolis,Hennepin,MN,Minnesota,,44.97034,-93.30461
55406,Minneapolis,Hennepin,MN,Minnesota,,44.93932,-93.22071
55407,Minneapolis,Hennepin,MN,Minnesota,,44.93484,-93.25263
55408,Minneapolis,Hennepin,MN,Minnesota,,44.94364,-93.2937
55409,Minneapolis,Hennepin,MN,Minnesota,,44.93018,-93.28146
55410,Minneapolis,Hennepin,MN,Minnesota,,44.91364,-93.31725
55411,Minneapolis,Hennepin,MN,Minnesota,,44.9993,-93.2979
55412,Minneapolis,Hennepin,MN,Minnesota,,45.02612,-93.29952
