skill_category,skill,info_url
Cybersecurity,"Linux Security Modules",https://lightcast.io/open-skills/skills/KS125W970L9R5BXSZ167
Cybersecurity,"Logical Security",https://lightcast.io/open-skills/skills/KS125YY62SW1TSQ5KX9Q
Cybersecurity,"McAfee Enterprise Security Manager",https://lightcast.io/open-skills/skills/BGS50EF796F41E628EF8
Cybersecurity,"Messaging Security",https://lightcast.io/open-skills/skills/KS126DS6WCT2X33043YL
Cybersecurity,Metasploit,https://lightcast.io/open-skills/skills/KSJQNJEJYLPNCZQ4JREN
Cybersecurity,"Microservices Security",https://lightcast.io/open-skills/skills/BGSFE5E1FB12FB7EE62E
Cybersecurity,"Microsoft Forefront",https://lightcast.io/open-skills/skills/KS1241V6LZL2XNDXHTGM
Cybersecurity,"Mobile Application Penetration Testing",https://lightcast.io/open-skills/skills/ES8EF4A56AB2138D2A94
Cybersecurity,"Mobile Security",https://lightcast.io/open-skills/skills/KS440NM6W4H02ZW7VWX5
Cybersecurity,"Multilevel Security",https://lightcast.io/open-skills/skills/KS126SK773C910PMX12T
Cybersecurity,Netskope,https://lightcast.io/open-skills/skills/BGS57CAA984B573D5A2A
Cybersecurity,"Nikto Web Scanner",https://lightcast.io/open-skills/skills/KS1271C690M5PNDKZMJJ
Cybersecurity,"NIST 800-37",https://lightcast.io/open-skills/skills/ES6C874CDD5DFDE5A858
Cybersecurity,"NIST 800-53",https://lightcast.io/open-skills/skills/ESAA246F0954C0219F65
Cybersecurity,"Offensive Security",https://lightcast.io/open-skills/skills/KS1276X6Y2L3ZCT22HJ0
Cybersecurity,"Offsite Data Protection",https://lightcast.io/open-skills/skills/KS127776H87SKNKDD10Y
Cybersecurity,"Open Source Security Testing Methodology",https://lightcast.io/open-skills/skills/KS127GL6FYDQFMF51KGD
Cybersecurity,"Open Web Application Security Project (OWASP)",https://lightcast.io/open-skills/skills/KS127HD613LP9WSM6T7J
Cybersecurity,OpenSSL,https://lightcast.io/open-skills/skills/KS127C26NS1KQ2RPCJ05
Cybersecurity,Openswan,https://lightcast.io/open-skills/skills/KS127C3771YP8LJ9GPS2
Cybersecurity,OpenVAS,https://lightcast.io/open-skills/skills/KS127C6692MXP3CD9YGY
Cybersecurity,"Operational Technology (OT) Security",https://lightcast.io/open-skills/skills/BGSCA2D73DEA33299B24
Cybersecurity,"Password Cracking",https://lightcast.io/open-skills/skills/KS127L86M9RBXNW5PF7S
Cybersecurity,"Penetration Testing",https://lightcast.io/open-skills/skills/KS120L66RV21DTVBSWX3
Cybersecurity,"Peoplesoft Security",https://lightcast.io/open-skills/skills/KS127P365Y7D1GDFSR1P
Cybersecurity,"Personally Identifiable Information",https://lightcast.io/open-skills/skills/KS127Q064SXY48GP1M82
Cybersecurity,Phishing,https://lightcast.io/open-skills/skills/KS2NX4D6V9DI3RLCH9J5
Cybersecurity,"Plan Of Action And Milestones (POA&M)",https://lightcast.io/open-skills/skills/BGSADC64FDD66EBA76D5
Cybersecurity,"Pretty Good Privacy (PGP)",https://lightcast.io/open-skills/skills/KS7G2NX66PQ1LMQV7DVQ
Cybersecurity,"Privacy Impact Assessments",https://lightcast.io/open-skills/skills/ES5B5A05C2E5D5CC10F7
Cybersecurity,"Privilege Escalation",https://lightcast.io/open-skills/skills/KS1281D6X92XTG5NPM5Z
Cybersecurity,"Privilege Separation",https://lightcast.io/open-skills/skills/KS1281F6P6HC4WW04V5R
Cybersecurity,"Program Protection Plans",https://lightcast.io/open-skills/skills/BGS663D16D95BD9EC5DF
Cybersecurity,"Public Key Certificates",https://lightcast.io/open-skills/skills/KS122Y56QNPF55NJG9DV
Cybersecurity,"Public Key Cryptography",https://lightcast.io/open-skills/skills/KS120Q667V5K4LRNXLN7
Cybersecurity,"Public Key Cryptography Standards (PKCS)",https://lightcast.io/open-skills/skills/KS127VP6YQP7ZSHPCTMX
Cybersecurity,"Public Key Infrastructure",https://lightcast.io/open-skills/skills/KS127VR6BW7GWQ25V5M3
Cybersecurity,"Quantum Cryptography",https://lightcast.io/open-skills/skills/KS1289M701SG7T8SX78L
Cybersecurity,Radware,https://lightcast.io/open-skills/skills/KS128CH6BW2KNWCCBQ0N
Cybersecurity,"Random Number Generation",https://lightcast.io/open-skills/skills/KS128CV6QHVWVX4TH1D5
Cybersecurity,Rapid7,https://lightcast.io/open-skills/skills/BGSA31FB40326CC3D82B
Cybersecurity,Recaptcha,https://lightcast.io/open-skills/skills/KS5KHM9X89D635LFU3LV
Cybersecurity,"Registration Authority",https://lightcast.io/open-skills/skills/KS128HB6C2ZYYG178DLT
Cybersecurity,"RSA (Cryptosystem)",https://lightcast.io/open-skills/skills/KS4405R6VRV2415KGJJZ
Cybersecurity,"Salesforce Security",https://lightcast.io/open-skills/skills/BGSCB53BD0AC9689B99E
Cybersecurity,"SAP Security",https://lightcast.io/open-skills/skills/KS440946HJVZB9T4VST3
Cybersecurity,"Secure Coding",https://lightcast.io/open-skills/skills/KS440DJ6QFB9RZ4BD61P
Cybersecurity,"Secure Messaging",https://lightcast.io/open-skills/skills/KS440DL68T2361PSPBQK
Cybersecurity,"Secure Operating Systems",https://lightcast.io/open-skills/skills/KS440DL70BSHL92ZV4P4
Cybersecurity,"Secure Voice",https://lightcast.io/open-skills/skills/KS440DR769JGD7H1FCZB
Cybersecurity,"Secure/Multipurpose Internet Mail Extensions (S/MIME)",https://lightcast.io/open-skills/skills/KS440NR76PGVGS5PP4NT
Cybersecurity,"Security Accounts Manager",https://lightcast.io/open-skills/skills/KS440DW5YNTB08JF1G14
Cybersecurity,"Security Content Automation Protocol",https://lightcast.io/open-skills/skills/KS440DX71K9G905FMC2P
Cybersecurity,"Security Context",https://lightcast.io/open-skills/skills/KSJ9DIB6ORWXQW1RSVR0
Cybersecurity,"Security Engineering",https://lightcast.io/open-skills/skills/KS1254M6FCVHCX0WK020
Cybersecurity,"Security Implementation",https://lightcast.io/open-skills/skills/BGS8245552E8B72E2079
Cybersecurity,"Security Information And Event Management (SIEM)",https://lightcast.io/open-skills/skills/KS440KW75778MHJYNLV4
Cybersecurity,"Security Patterns",https://lightcast.io/open-skills/skills/KS440F46PH16N3S41K3Y
Cybersecurity,"Security Recommendations",https://lightcast.io/open-skills/skills/BGSC73211AB14018C6CB
Cybersecurity,"Security Requirements Analysis",https://lightcast.io/open-skills/skills/KS440F763Z9F5J9LWYZ2
Cybersecurity,"Security Software",https://lightcast.io/open-skills/skills/KS440F95Z4WF75BYRW44
Cybersecurity,"Security Testing",https://lightcast.io/open-skills/skills/KS440FC6DZRF2GGN0KHY
Cybersecurity,Selinux,https://lightcast.io/open-skills/skills/KSIQDLRBAKXBIHZ64GOV
Cybersecurity,"Server Hardening",https://lightcast.io/open-skills/skills/ESADDEB22838F0E45878
Cybersecurity,"Serverless Security",https://lightcast.io/open-skills/skills/BGS59A13456EE4889EF3
Cybersecurity,"Snort (Intrusion Detection System)",https://lightcast.io/open-skills/skills/ES8229A232AED1A6EEF8
Cybersecurity,"Social Engineering",https://lightcast.io/open-skills/skills/KS440PS623SPKPGH1XSN
Cybersecurity,"Software Protection",https://lightcast.io/open-skills/skills/KSYJ3O7LX6KAKDPZKKAZ
Cybersecurity,"Software Security",https://lightcast.io/open-skills/skills/ES98F4D06CEDC31087EE
Cybersecurity,"Software Security Architecture",https://lightcast.io/open-skills/skills/ESF8369D0DA360B9D3A2
Cybersecurity,"Solaris Trusted Extensions",https://lightcast.io/open-skills/skills/KS441KB63RS76ZSXR3HT
Cybersecurity,"Splunk Enterprise Security",https://lightcast.io/open-skills/skills/BGSDE9B5C70BA62FBD1F
Cybersecurity,"Spring Security",https://lightcast.io/open-skills/skills/KS1204L6HNLVRQVG3JHR
Cybersecurity,"SQL Injection",https://lightcast.io/open-skills/skills/KS440W76H2X2FXJY1HC9
Cybersecurity,Sqlmap,https://lightcast.io/open-skills/skills/KSVWE7YIAKDN17PMFDC0
Cybersecurity,"Ssh Keys",https://lightcast.io/open-skills/skills/KSKSM9RBNEGI69861VVL
Cybersecurity,"Static Application Security Testing (SAST)",https://lightcast.io/open-skills/skills/BGSC2D831D1FDBC9FC9B
Cybersecurity,Steganography,https://lightcast.io/open-skills/skills/KS440YX6Q62LQKSMD7D8
Cybersecurity,"Symmetric Key Analysis",NULL
Cybersecurity,"System Security Analysis",https://lightcast.io/open-skills/skills/BGS62662250ADCD06BD9
Cybersecurity,"Thick Client Penetration Testing",https://lightcast.io/open-skills/skills/ES6BA14F176B53F70079
Cybersecurity,ThreadFix,https://lightcast.io/open-skills/skills/BGSF586301C3D54ABA84
Cybersecurity,"Threat Detection",https://lightcast.io/open-skills/skills/ESA07914D9F3E9C3BE7F
Cybersecurity,"Threat Management",https://lightcast.io/open-skills/skills/KS441CW70ZK0YPRHCKG2
Cybersecurity,"Threat Modeling",https://lightcast.io/open-skills/skills/KS441CX6CZY2D4TXL570
Cybersecurity,ThreatConnect,https://lightcast.io/open-skills/skills/BGS20191A79A00C9E17C
Cybersecurity,"Triple DES",https://lightcast.io/open-skills/skills/KS1201M6RHDY04YFWFND
Cybersecurity,"Trusted Computing",https://lightcast.io/open-skills/skills/KS441K968FMXP1TWV6VJ
Cybersecurity,"Trusted Platform Module",https://lightcast.io/open-skills/skills/KS441KB61RDL0K3NPT6Q
Cybersecurity,"Trusted Systems",https://lightcast.io/open-skills/skills/KS441KB6ZMS5LQY2P56C
Cybersecurity,Truststore,https://lightcast.io/open-skills/skills/KS06XUSS5TYYBB091PT6
Cybersecurity,"United States Government Configuration Baseline (USGCB)",https://lightcast.io/open-skills/skills/BGSF6A18530956656C1B
Cybersecurity,"Unix Security",https://lightcast.io/open-skills/skills/KS441NL5XW5V0H27037F
Cybersecurity,"Virtualization Security",https://lightcast.io/open-skills/skills/ES3176204579F9D84CD3
Cybersecurity,"Vormetric Transparent Encryption (VTE)",https://lightcast.io/open-skills/skills/BGSC7D80795FC6314542
Cybersecurity,"Vulnerability Assessments",https://lightcast.io/open-skills/skills/KS441XY74SZ56LVN45B8
Cybersecurity,"Vulnerability Discovery",https://lightcast.io/open-skills/skills/KS441XZ6P1C642694D68
Cybersecurity,"Vulnerability Management",https://lightcast.io/open-skills/skills/KS441Y066Y2V9D27P22G
Cybersecurity,"Vulnerability Scanning",https://lightcast.io/open-skills/skills/KS126ZN706TQT20JSTTT
Cybersecurity,"WCF Security",https://lightcast.io/open-skills/skills/BGS6095C50654E3DCBB8
Cybersecurity,"Web Application Attack And Audit Framework (W3AF)",https://lightcast.io/open-skills/skills/KS441Y466V7CX33DXTGK
Cybersecurity,"Web Application Penetration Testing",https://lightcast.io/open-skills/skills/ES14FB8D7932856F4243
Cybersecurity,"Web Application Security",https://lightcast.io/open-skills/skills/KS440DS63MQMXYLJ74JW
Cybersecurity,"Web Filtering",https://lightcast.io/open-skills/skills/KS44130650YQ0H95D7H1
Cybersecurity,"Website Monitoring",https://lightcast.io/open-skills/skills/KS1258Z6JCTNXJSR6ZCR
Cybersecurity,"Wireless Penetration Testing",https://lightcast.io/open-skills/skills/ES355A0FA5B7A5EE38E8
Cybersecurity,"Wireless Security Testing",https://lightcast.io/open-skills/skills/ES64688BF4A8AD0152FB
Cybersecurity,WS-Security,https://lightcast.io/open-skills/skills/KS4420J74VT42YQ8SH39
Cybersecurity,Xacta,https://lightcast.io/open-skills/skills/BGS6C9D068DC648522EB
"Data Collection",Aggregator,https://lightcast.io/open-skills/skills/KSXCSC7MYGGXZPG9BON8
"Data Collection",Beautifulsoup,https://lightcast.io/open-skills/skills/KSG9UQAC6QETWRCPHC6C
"Data Collection","Data Acquisition",https://lightcast.io/open-skills/skills/KS122NM65DYTMH9TJC8Q
"Data Collection","Data Collection",https://lightcast.io/open-skills/skills/KS122NR6NY1KB0TD40G4
"Data Collection","Data Extraction",https://lightcast.io/open-skills/skills/KS122P063X6NGMHLP002
"Data Collection","Data Recording",https://lightcast.io/open-skills/skills/ESAF97D5150F64F29FAD
"Data Collection",Nutch,https://lightcast.io/open-skills/skills/KS1275364PBMPMNQS610
"Data Collection","Remote Data Capture",https://lightcast.io/open-skills/skills/KS128J565RXKHSJJGBMV
"Data Collection","Scrapy (Web Crawler)",https://lightcast.io/open-skills/skills/KS440CB6S3Y8DM40XS06
"Data Collection","Sensor Fusion",https://lightcast.io/open-skills/skills/KS440GD6P1YQJXPMT0W2
"Data Collection",Telegraf,https://lightcast.io/open-skills/skills/KSYAC68B9FQLFOFWNR3B
"Data Collection","Web Crawling",https://lightcast.io/open-skills/skills/KS442036DL25YZNQ9XQ2
"Data Collection","Web Scraping",https://lightcast.io/open-skills/skills/KS122P46PRC96YRQJ90R
"Data Management",ActiveSync,https://lightcast.io/open-skills/skills/KS1205P5VXFJ2ZS5XBJY
"Data Management","Alembic (Data Migration Tool)",https://lightcast.io/open-skills/skills/KS120D5719LQ4VK55SGD
"Data Management","Apache Accumulo",https://lightcast.io/open-skills/skills/KS1204B6WS1HDN91161S
"Data Management","Apache Atlas",https://lightcast.io/open-skills/skills/ESCAF9DCD0673887A01B
"Data Management","Apache JackRabbit",https://lightcast.io/open-skills/skills/BGS92287093E69BDC0F4
"Data Management","Application Data",https://lightcast.io/open-skills/skills/KS3OOTPOI6UCHLWS1PUW
"Data Management",Attunity,https://lightcast.io/open-skills/skills/KS7PU2F8ONVT75UDR611
"Data Management","Batch Updates",https://lightcast.io/open-skills/skills/KS6VGGBJUU34NVZ7D8O7
"Data Management","Bulk Import",https://lightcast.io/open-skills/skills/KSSHXM75FPYKJQY4DWFS
"Data Management","Connected Data Objects",https://lightcast.io/open-skills/skills/KS1229175J54HXMZ8VRP
"Data Management","Content Engineering",https://lightcast.io/open-skills/skills/KS122BM62SG6N8MXGVWG
"Data Management","Controlled Vocabulary",https://lightcast.io/open-skills/skills/KS122CY6F1XN9QM1PKDL
"Data Management","Custom Fields",https://lightcast.io/open-skills/skills/KS5US1NZCWRYHZH4R2NR
"Data Management","Custom Object",https://lightcast.io/open-skills/skills/KSIAJ2SNLU8XSHNONOS7
"Data Management","Data Abstraction",https://lightcast.io/open-skills/skills/ESBA1EF907B46E8CD773
"Data Management","Data Administration",https://lightcast.io/open-skills/skills/KS122NM664JB2GZ0ZD72
"Data Management","Data Classification",https://lightcast.io/open-skills/skills/KS7G7PW66DSP5F1XZFCB
"Data Management","Data Compilation",https://lightcast.io/open-skills/skills/KS1226B6N54XJ43HGGJ2
"Data Management","Data Conditioning",https://lightcast.io/open-skills/skills/KS122NS6D4VVBB6S6VFQ
"Data Management","Data Consistency",https://lightcast.io/open-skills/skills/KS122NS6ZXC3WVSSSW2H
"Data Management","Data Control",https://lightcast.io/open-skills/skills/KS122NS70VX2DP2290H9
"Data Management","Data Corruption",https://lightcast.io/open-skills/skills/KS122FH6H5WXHPG0LK8M
"Data Management","Data Curation",https://lightcast.io/open-skills/skills/ESFAAEE022EE401E2405
"Data Management","Data Dictionary",https://lightcast.io/open-skills/skills/KS122NT6WCRGRSZ2CDR4
"Data Management","Data Domain",https://lightcast.io/open-skills/skills/KS122NW5YB08NCH9P98B
"Data Management","Data Duplication Management",https://lightcast.io/open-skills/skills/KS122NT62NHD89135PZ3
"Data Management","Data Ethics",https://lightcast.io/open-skills/skills/ESDF754A5FF02AD3E93A
"Data Management","Data Exchange",https://lightcast.io/open-skills/skills/KS122NZ6LY8D9LC8CT4Z
"Data Management","Data Feed",https://lightcast.io/open-skills/skills/KS122P071QJ85Z4HNXBF
"Data Management","Data Files",https://lightcast.io/open-skills/skills/KS122P15X48TTGZ5KCLY
"Data Management","Data Governance",https://lightcast.io/open-skills/skills/KS122P378DGNVX4NKQKN
"Data Management","Data Hub",https://lightcast.io/open-skills/skills/KS122P679TKY3RR1HMFC
"Data Management","Data Integrity",https://lightcast.io/open-skills/skills/KS122P86NZFH1GP38G15
"Data Management","Data Libraries",https://lightcast.io/open-skills/skills/KS122PC70LT8H9R80M5J
"Data Management","Data Localization",https://lightcast.io/open-skills/skills/ESE59BCDF8E3E54723E9
"Data Management","Data Maintenance",https://lightcast.io/open-skills/skills/ES7DB275A5BCAC8BEA63
"Data Management","Data Management",https://lightcast.io/open-skills/skills/KS122PG64BT2BT6X15HF
"Data Management","Data Management Plan",https://lightcast.io/open-skills/skills/KS122PG65K2NNN5XL7QW
"Data Management","Data Management Platforms",https://lightcast.io/open-skills/skills/ES389735D3181D8EBE88
"Data Management","Data Mapping",https://lightcast.io/open-skills/skills/KS122PH75MYR5J23KGVH
"Data Management","Data Masking",https://lightcast.io/open-skills/skills/KS122PK616D4V4QQ4YYJ
"Data Management","Data Migration",https://lightcast.io/open-skills/skills/KS122PL6Y7WHFNZ54RQJ
"Data Management","Data Processing",https://lightcast.io/open-skills/skills/KS1227G66P02RR405S78
"Data Management","Data Processing Systems",https://lightcast.io/open-skills/skills/KS122PR70M3GKDT05647
"Data Management","Data Quality",https://lightcast.io/open-skills/skills/KS122PT6RKPQ5KLM3XYH
"Data Management","Data Recovery",https://lightcast.io/open-skills/skills/KS122PV74RTMXRH3KV05
"Data Management","Data Recovery Software",https://lightcast.io/open-skills/skills/KS122PV751ZQ3HT24BGL
"Data Management","Data Redundancy",https://lightcast.io/open-skills/skills/KS122PX6X3Y8QFM2NNS2
"Data Management","Data Remanence",https://lightcast.io/open-skills/skills/KS122NV6Z8BHF52LRZDH
"Data Management","Data Retention",https://lightcast.io/open-skills/skills/KS122PY6WKXV0858S71L
"Data Management","Data Retrieval",https://lightcast.io/open-skills/skills/KS122PY6ZRDL0TD5GSH4
"Data Management","Data Sharing",https://lightcast.io/open-skills/skills/KS122PZ78FKG9GL2NL9Q
"Data Management","Data Structure Alignment",https://lightcast.io/open-skills/skills/KS122NM66FNMJJT8Z33M
"Data Management","Data Synchronization",https://lightcast.io/open-skills/skills/KS122Q36X6HDLHL9MHNW
"Data Management","Data Taxonomy",https://lightcast.io/open-skills/skills/BGSA0EDE8B48277BF4C7
"Data Management","Data Transposition",https://lightcast.io/open-skills/skills/ES5745F007C914B3768C
"Data Management","Data Virtualization",https://lightcast.io/open-skills/skills/KS122Q876SMDNCTVDK9W
"Data Management","Data Wrangling",https://lightcast.io/open-skills/skills/ES688C7DC5E9F6F678E7
"Data Management",Datacap,https://lightcast.io/open-skills/skills/BGSF74F8C0F4D6D3E7F2
"Data Management",DataFlux,https://lightcast.io/open-skills/skills/BGS7DD99C8BBEDF8A6CC
"Data Management",Dataset,https://lightcast.io/open-skills/skills/KSIF64ADSNL8EWGKPF0O
"Data Management",Dataspaces,https://lightcast.io/open-skills/skills/KS122Q172DW2CZQZW5GH
"Data Management",Denodo,https://lightcast.io/open-skills/skills/KSU84TAPVFC5I20FBD7V
"Data Management",Dfsort,https://lightcast.io/open-skills/skills/KS581L86D8HWAAFTN55E
"Data Management","Directory Structure",https://lightcast.io/open-skills/skills/KS123076H030P0BXT6Z8
"Data Management","Dirty Data",https://lightcast.io/open-skills/skills/KSV1VEI9BJQK40UP3ZL7
"Data Management","Dynamic Data",https://lightcast.io/open-skills/skills/KSP2WYQX6GAC6IJILEDJ
"Data Management","Electronic Reporting Systems",https://lightcast.io/open-skills/skills/KS123FP611ZTXD0TJ0D3
"Data Management","Electronically Stored Information",https://lightcast.io/open-skills/skills/KS123FS65XYRV71QDFR3
"Data Management",FastExport,https://lightcast.io/open-skills/skills/KS123TW6ZFVT7V7WX16P
"Data Management","File Importing",https://lightcast.io/open-skills/skills/KS7NABJDYSWEDMQ6NO4U
"Data Management","File Manager",https://lightcast.io/open-skills/skills/KS123XG68TN8VQ6LP1H3
"Data Management","File Transfer",https://lightcast.io/open-skills/skills/KS123XJ6QKS62WC88VYZ
"Data Management",FileMan,https://lightcast.io/open-skills/skills/KS123XL6L9JR8F01QLXS
"Data Management","Fixed Format",https://lightcast.io/open-skills/skills/KSRJE8TJDBJUUHMFGO2W
"Data Management","Format Conversion",https://lightcast.io/open-skills/skills/KSEMN7OBS45ME5HVBXHO
"Data Management","Global Data Synchronization Networks",https://lightcast.io/open-skills/skills/KS1247J75MR6RCJDZR0Q
"Data Management","Hierarchical Data Format",https://lightcast.io/open-skills/skills/KS124MD728RCP9M9PL4T
"Data Management","IBM DB2",https://lightcast.io/open-skills/skills/KS122QG6F0WSF1GQQ6XT
"Data Management","IBM Initiate",https://lightcast.io/open-skills/skills/BGS152D392D17B76EB77
"Data Management","IBM Master Data Management",https://lightcast.io/open-skills/skills/ES5D3C28ADB4F3FD7756
"Data Management","IBM Optim",https://lightcast.io/open-skills/skills/ESA2E5886DBB1E249C4A
"Data Management",IDoc,https://lightcast.io/open-skills/skills/KS1250D743N308MT1S36
"Data Management","Informatica Master Data Management",https://lightcast.io/open-skills/skills/ESE40682021B48311082
"Data Management","Information Governance And Management",https://lightcast.io/open-skills/skills/KS7G0VR6MD4Z1Z6L6KVL
"Data Management","Information Lifecycle Management",https://lightcast.io/open-skills/skills/KS1254G6R99SYQCN8QXV
"Data Management","Information Management",https://lightcast.io/open-skills/skills/KS1254G739VBXHP430DV
"Data Management","Information Ordering",https://lightcast.io/open-skills/skills/ES9A6120F6C488B796B7
"Data Management","Information Organization",https://lightcast.io/open-skills/skills/ES69309AF58524301F64
"Data Management","Information Processing",https://lightcast.io/open-skills/skills/KS1254G65YTR6FD5YFLT
"Data Management",Kalido,https://lightcast.io/open-skills/skills/KS125LW65LHCP7RJPMB9
"Data Management",Kapacitor,https://lightcast.io/open-skills/skills/KS4I2IZGRMR2OV83BNXY
"Data Management","Legacy System Migration Workbench",https://lightcast.io/open-skills/skills/KS126056J03CN70WF1NZ
"Data Management",Marklogic,https://lightcast.io/open-skills/skills/KSAOCT75LKQ4E37SCJ9B
"Data Management","Master Data Management",https://lightcast.io/open-skills/skills/ES7F8F47C11293BAE782
"Data Management","Merging Data",https://lightcast.io/open-skills/skills/KSMX22VT3LI9MU8GL46J
"Data Management","Metadata Management",https://lightcast.io/open-skills/skills/KS126F16TJ69NXFL839V
"Data Management","Meter Data Management",https://lightcast.io/open-skills/skills/KS1268Z67XGZDQJTKZZH
"Data Management","Migration Manager",https://lightcast.io/open-skills/skills/KSP8M654PRZCT7JE9UU6
"Data Management","National Information Exchange Model",https://lightcast.io/open-skills/skills/KS12719611Q5Q7F4B6JT
"Data Management","Oracle Coherence",https://lightcast.io/open-skills/skills/KS72ARNMDCGQ90BFZATR
"Data Management",OSIsoft,https://lightcast.io/open-skills/skills/BGS8E34BC065341D9383
"Data Management","Persistent Data Structure",https://lightcast.io/open-skills/skills/KS122PP6RM935T5G60L6
"Data Management","Public Folders",https://lightcast.io/open-skills/skills/KSHEU3D0FHCVUPEKGVNU
"Data Management","Reltio (Master Data Management Software)",https://lightcast.io/open-skills/skills/ES26007442962DF6F835
"Data Management","Remote File Sharing",https://lightcast.io/open-skills/skills/KS128J76RFBL82BSTH9Q
"Data Management",Rochade,https://lightcast.io/open-skills/skills/BGS8DDCA852275709D35
"Data Management",Rsync,https://lightcast.io/open-skills/skills/KS4405Y70XSTS3JZRMXX
"Data Management","SAP Information Steward",https://lightcast.io/open-skills/skills/BGS439F94E8A69E05585
"Data Management","SAP NetWeaver Data Management",https://lightcast.io/open-skills/skills/KS4408R69DHVGM5F62FR
"Data Management","Signiant (File Transfer Software)",https://lightcast.io/open-skills/skills/ESD6928C7EF3A8304838
"Data Management","SQL Server Master Data Services",https://lightcast.io/open-skills/skills/KS440WB5YR58ST6DHLPR
"Data Management","Static Data",https://lightcast.io/open-skills/skills/KSQVHKOFS00F2L9R5AT9
"Data Management","Stream Processing",https://lightcast.io/open-skills/skills/KSUNORYVQGTP6GEKWFIL
"Data Management",Syncsort,https://lightcast.io/open-skills/skills/KSKG0YXEJK2AVHVY7W22
"Data Management",Taxonomy,https://lightcast.io/open-skills/skills/ESF6E4B693E3BDEFE86D
"Data Management","Test Data Management",https://lightcast.io/open-skills/skills/ES9033C57989ACB7BEB7
"Data Management","Transaction Data",https://lightcast.io/open-skills/skills/KS441H278FKL6W7160MY
"Data Storage","Amazon Elastic Block Stores",https://lightcast.io/open-skills/skills/KS120FL628ZH4135XWH4
"Data Storage","Amazon Redshift",https://lightcast.io/open-skills/skills/KSZ61G2PSJVHHYDCWD9V
"Data Storage","Amazon S3 Buckets",https://lightcast.io/open-skills/skills/KS6IXJOXRHSVIXSQ7Z1X
"Data Storage","Amazon S3 Glacier",https://lightcast.io/open-skills/skills/ES6860927909C221AD98
"Data Storage","Archive File",https://lightcast.io/open-skills/skills/KS120MQ6C2S80LC0WM84
"Data Storage","Azure Blob Storage",https://lightcast.io/open-skills/skills/ESB856D0E5C4EFC8D884
"Data Storage","Block Storage",https://lightcast.io/open-skills/skills/KSM23556T2II6X62Q5IT
"Data Storage","BrightStor Portal",https://lightcast.io/open-skills/skills/KS1216J71S78LFHWV0BJ
"Data Storage",CD-ROMs,https://lightcast.io/open-skills/skills/KS4QGO0M7WX8ACU94NO0
"Data Storage","Centralized Storage Systems",https://lightcast.io/open-skills/skills/KS121KC61M9DD04W4LKC
"Data Storage","Cloud Storage",https://lightcast.io/open-skills/skills/KS1220L6TV4XHT856MBZ
"Data Storage","Clustered File Systems",https://lightcast.io/open-skills/skills/KS12211712PD0402CL6R
"Data Storage","Computer Data Storage",https://lightcast.io/open-skills/skills/KS123166MFLQJ3VJK1L3
"Data Storage",dashDB,https://lightcast.io/open-skills/skills/KSM7SB62MGLP43G512PL
"Data Storage","Data Archives",https://lightcast.io/open-skills/skills/KS122NM6GF37P5CH60VN
"Data Storage","Data Archiving Service",https://lightcast.io/open-skills/skills/KS7G6YL6X9316Z5SP1JR
"Data Storage","Data Caching",https://lightcast.io/open-skills/skills/KSZQP5QEWY7U5SCYD1TF
"Data Storage","Data Direct Networks",https://lightcast.io/open-skills/skills/KS122RX629Q0MPNLV3X3
"Data Storage","Data Lakes",https://lightcast.io/open-skills/skills/ES1AE014948D7C1AD5AD
"Data Storage","Data Room",https://lightcast.io/open-skills/skills/KS122PZ61S90CZTZD1YP
"Data Storage","Data Storage Devices",https://lightcast.io/open-skills/skills/KS122Q26L3L68XQT5HY4
"Data Storage","Data Storage Technologies",NULL
"Data Storage","Data Store",https://lightcast.io/open-skills/skills/KS122Q26TJ5KVY3WKP8P
"Data Storage","Dell EMC UniSphere",https://lightcast.io/open-skills/skills/BGS25D814621EED4C6EB
"Data Storage","Dell PowerVault",https://lightcast.io/open-skills/skills/KS127ZL6G6P9C6PTHF14
"Data Storage","Dimensional Modeling",https://lightcast.io/open-skills/skills/KS122ZM785T0N91VWNWL
"Data Storage","Direct Access Storage Devices",https://lightcast.io/open-skills/skills/KS122NK6SF115WDZ4HQH
"Data Storage","Direct-Attached Storage",https://lightcast.io/open-skills/skills/BGSA27129572B20C211A
"Data Storage","Disk Defragmentation",https://lightcast.io/open-skills/skills/KS122T96G4912DYTKGMC
"Data Storage","Disk Storage",https://lightcast.io/open-skills/skills/KS1230L5ZWK36CD2ZJR9
"Data Storage","Dynamic Random-Access Memory",https://lightcast.io/open-skills/skills/KS123576VNP0XGD7RXPK
"Data Storage",Ehcache,https://lightcast.io/open-skills/skills/KS123CP72N8J4Z0LL8QY
"Data Storage","Email Archiving",https://lightcast.io/open-skills/skills/KS123G96WCTJDJB6HC71
"Data Storage","EMC Clariion",https://lightcast.io/open-skills/skills/KS121Y973G245L37F9MQ
"Data Storage","External Storage",https://lightcast.io/open-skills/skills/KS123S57563QXPZKS5HL
"Data Storage","File Allocation Table (Software)",https://lightcast.io/open-skills/skills/KS123V070J2JSF5PMJJ7
"Data Storage","File Systems",https://lightcast.io/open-skills/skills/KS123196V19HLL2MP68M
"Data Storage","Flash File Systems",https://lightcast.io/open-skills/skills/KS123ZV74VM2HJ6NT962
"Data Storage","Flash Memory",https://lightcast.io/open-skills/skills/KS123ZW6JL1WMLQ2WV7W
